,movie_id,budget,popularity,revenue,title,vote_average,vote_count,director_id,year,month,day,director_name,gender
732,45022,35.0,19,82.087155,Abduction,5.6,961,5024,2011,Sep,Thursday,John Singleton,Male
733,45024,35.0,9,0.0,Wonder Boys,6.9,161,5182,2000,Feb,Tuesday,Curtis Hanson,Male
734,45027,35.0,11,19.294901,Cursed,5.1,167,5307,2005,Feb,Friday,Wes Craven,Male
735,45028,35.0,17,31.083599,Premium Rush,6.2,832,5147,2012,Aug,Friday,David Koepp,Male
736,45029,35.0,18,51.680201,Hot Pursuit,5.4,647,5303,2015,May,Friday,Anne Fletcher,Female
737,45031,35.0,28,46.216641,Parker,5.7,1455,5093,2013,Jan,Wednesday,Taylor Hackford,
738,45036,35.0,9,63.215872,Lions for Lambs,6.0,216,5111,2007,Oct,Monday,Robert Redford,Male
739,45039,0.0,11,0.0,The Shipping News,6.4,108,5405,2001,Dec,Tuesday,Lasse Hallström,Male
740,45040,35.0,6,13.678913,American Outlaws,5.7,55,5002,2001,Aug,Friday,Les Mayfield,
741,45045,35.0,27,17.508518,Sabotage,5.5,555,4811,2014,Mar,Friday,David Ayer,
742,45046,35.0,3,11.560806,The Order,4.8,91,5196,2003,Sep,Friday,Brian Helgeland,Male
743,45049,35.0,37,61.181942,The Walk,6.9,1121,4804,2015,Sep,Wednesday,Robert Zemeckis,Male
744,45051,35.0,16,42.064105,A Good Year,6.5,357,4779,2006,Sep,Saturday,Ridley Scott,Male
745,45052,35.0,3,4.651977,Radio Flyer,6.6,53,4866,1992,Feb,Friday,Richard Donner,Male
746,45053,35.0,9,0.0,Bound by Honor,7.7,115,5093,1993,Feb,Friday,Taylor Hackford,
747,45055,35.0,9,16.83891,Femme Fatale,6.2,142,4967,2002,Nov,Wednesday,Brian De Palma,Male
748,45058,38.0,5,0.635096,Ride with the Devil,6.6,49,4867,1999,Nov,Wednesday,Ang Lee,Male
749,45059,0.0,13,25.147786,Biutiful,7.0,291,4874,2010,Oct,Wednesday,Alejandro González Iñárritu,Male
750,45064,34.0,9,32.25544,The Age of Innocence,7.0,169,4809,1993,Sep,Friday,Martin Scorsese,Male
751,45065,35.0,24,15.30489,The Fountain,6.8,827,4881,2006,Sep,Wednesday,Darren Aronofsky,Male
752,45067,35.0,16,2.106557,Stolen,5.1,344,4930,2012,May,Thursday,Simon West,Male
753,45075,40.0,40,243.240178,A Few Good Men,7.1,877,5101,1992,Dec,Friday,Rob Reiner,Male
754,45076,50.0,12,79.958599,Exit Wounds,5.3,110,5061,2001,Mar,Tuesday,Andrzej Bartkowiak,Male
755,45077,30.0,24,173.959438,Big Momma's House,5.6,506,4913,2000,May,Wednesday,Raja Gosnell,Male
756,45081,33.0,19,62.022014,Snakes on a Plane,5.1,497,5262,2006,Aug,Sunday,David R. Ellis,Male
757,45086,33.0,9,0.0,Pushing Tin,5.7,116,4797,1999,Apr,Friday,Mike Newell,Male
758,45089,32.0,33,113.01929,The Reader,7.2,813,5323,2008,Dec,Wednesday,Stephen Daldry,Male
759,45091,32.0,16,173.398518,Elf,6.4,987,4808,2003,Oct,Thursday,Jon Favreau,Male
760,45092,32.0,15,152.036382,Phenomenon,6.2,323,4832,1996,Jul,Friday,Jon Turteltaub,Male
761,45093,33.0,13,0.0,Snow Dogs,5.3,185,5116,2002,Jan,Friday,Brian Levant,Male
762,45094,0.0,21,60.328,Scrooged,6.7,390,4866,1988,Nov,Tuesday,Richard Donner,Male
763,45102,32.0,15,83.615414,"Big Mommas: Like Father, Like Son",5.3,313,5191,2011,Feb,Wednesday,John Whitesell,Male
764,45105,30.0,23,77.566815,The Number 23,6.3,1018,4892,2007,Feb,Friday,Joel Schumacher,Male
765,45106,33.0,10,9.494789,The Young and Prodigious T.S. Spivet,6.7,232,5125,2013,Oct,Wednesday,Jean-Pierre Jeunet,Male
766,45107,35.0,10,31.755742,1941,5.6,143,4799,1979,Dec,Thursday,Steven Spielberg,Male
767,45109,32.0,34,60.740827,A History of Violence,6.9,832,5229,2005,Sep,Friday,David Cronenberg,Male
768,45110,32.0,47,85.167639,Transporter 2,6.2,1061,4873,2005,Aug,Tuesday,Louis Leterrier,Male
769,45111,32.0,16,18.55246,The Quick and the Dead,6.3,427,4767,1995,Feb,Thursday,Sam Raimi,Male
770,45113,32.0,15,0.0,Bringing Out the Dead,6.6,225,4809,1999,Oct,Friday,Martin Scorsese,Male
771,45120,32.0,5,5.914908,The Good German,5.9,86,4909,2006,Dec,Friday,Steven Soderbergh,Male
772,45122,31.5,49,89.460381,Apocalypse Now,8.0,2055,5179,1979,Aug,Wednesday,Francis Ford Coppola,Male
773,45124,0.0,6,106.269971,Mr. Holland's Opus,6.9,113,5152,1995,Dec,Friday,Stephen Herek,Male
774,45126,31.0,13,128.499205,Out of Africa,7.0,279,4965,1985,Dec,Friday,Sydney Pollack,Male
775,45127,31.0,42,161.772375,Flight,6.5,2415,4804,2012,Nov,Friday,Robert Zemeckis,Male
776,45129,30.0,74,174.600318,The Grand Budapest Hotel,8.0,4519,5228,2014,Feb,Wednesday,Wes Anderson,Male
777,45130,31.0,7,24.185781,Hearts in Atlantis,6.4,131,5375,2001,Sep,Friday,Scott Hicks,Male
778,45134,30.25,15,115.101622,Get Shorty,6.4,302,4776,1995,Oct,Friday,Barry Sonnenfeld,Male
779,45135,45.0,32,306.776732,Chicago,6.9,677,4775,2002,Dec,Thursday,Rob Marshall,Male
780,45136,34.2,34,234.801895,Big Daddy,6.1,875,4964,1999,Jun,Friday,Dennis Dugan,Male
781,45139,30.0,49,350.448145,Speed,6.8,1783,4915,1994,Jun,Thursday,Jan de Bont,Male
782,45143,30.0,46,199.2,The Hunt for Red October,7.2,957,4890,1990,Mar,Friday,John McTiernan,
783,45146,30.0,37,191.502426,The Addams Family,6.7,848,4776,1991,Nov,Friday,Barry Sonnenfeld,Male
784,45148,37.0,40,165.335153,The Princess Diaries,6.5,1023,5053,2001,Aug,Friday,Garry Marshall,Male
785,45150,33.0,79,327.311859,Se7en,8.1,5765,4829,1995,Sep,Friday,David Fincher,Male
786,45153,25.0,31,156.82202,Mystic River,7.6,1422,5087,2003,Oct,Tuesday,Clint Eastwood,Male
787,45154,30.0,70,216.763646,Million Dollar Baby,7.7,2439,5087,2004,Dec,Wednesday,Clint Eastwood,Male
788,45155,80.0,29,176.885658,Analyze This,6.4,503,5130,1999,Mar,Friday,Harold Ramis,Male
789,45157,30.0,30,160.259319,27 Dresses,6.1,978,5303,2008,Jan,Thursday,Anne Fletcher,Female
790,45158,35.0,13,155.545279,Hannah Montana: The Movie,6.0,449,4921,2009,Apr,Friday,Peter Chelsom,Male
791,45161,30.0,26,160.638883,Legends of the Fall,7.2,619,4863,1994,Dec,Friday,Edward Zwick,Male
792,45162,25.0,33,163.67,Up in the Air,6.7,1205,5450,2009,Sep,Saturday,Jason Reitman,Male
793,45163,30.0,19,105.834556,About Schmidt,6.7,362,5451,2002,Dec,Friday,Alexander Payne,
794,45166,0.0,9,0.0,Down to Earth,4.9,95,4780,2001,Feb,Friday,Chris Weitz,
795,45169,30.0,50,105.173115,Forgetting Sarah Marshall,6.4,1172,5310,2008,Apr,Thursday,Nicholas Stoller,Male
796,45170,45.0,24,92.374674,Four Brothers,6.7,607,5024,2005,Aug,Thursday,John Singleton,Male
797,45173,30.0,33,114.663461,Bride Wars,5.9,856,4995,2009,Jan,Friday,Gary Winick,Male
798,45175,37.0,41,96.455697,13 Going on 30,6.3,1204,4995,2004,Apr,Tuesday,Gary Winick,Male
799,45176,30.0,43,151.119219,Midnight in Paris,7.4,1990,5457,2011,May,Wednesday,Woody Allen,Male
800,45182,30.0,28,51.132598,The Naked Gun 33⅓: The Final Insult,6.3,521,4989,1994,Mar,Friday,Peter Segal,Male
801,45183,30.0,27,152.42796,A View to a Kill,6.0,506,5292,1985,May,Friday,John Glen,Male
802,45185,30.0,29,156.835339,P.S. I Love You,6.9,977,5235,2007,Nov,Thursday,Richard LaGravenese,Male
803,45187,30.0,33,129.266061,Atonement,7.4,1049,4857,2007,Aug,Wednesday,Joe Wright,Male
804,45188,30.0,16,0.0,Letters to Juliet,6.6,796,4995,2010,May,Friday,Gary Winick,Male
805,45189,30.0,11,45.892212,Black Rain,6.2,243,4779,1989,Sep,Friday,Ridley Scott,Male
806,45190,30.0,14,54.819301,The Three Stooges,4.9,140,5067,2012,Apr,Friday,Bobby Farrelly,Male
807,45191,40.0,43,117.195061,Corpse Bride,7.2,1894,4785,2005,Sep,Friday,Tim Burton,Male
808,45194,30.0,65,91.709827,Southpaw,7.3,2067,5034,2015,Jun,Monday,Antoine Fuqua,Male
809,45195,30.0,45,90.810892,Drag Me to Hell,6.2,966,4767,2009,Mar,Sunday,Sam Raimi,Male
810,45198,30.0,25,159.291809,Step Up 3D,6.6,582,4868,2010,Aug,Wednesday,Jon M. Chu,Male
811,45200,30.0,32,53.653224,Stranger Than Fiction,7.1,721,4773,2006,Sep,Saturday,Marc Forster,Male
812,45203,30.0,10,84.646831,Meet the Spartans,3.7,359,5465,2008,Jan,Thursday,Jason Friedberg,Male
813,45206,25.0,12,38.748395,Little Shop of Horrors,6.6,384,4947,1986,Dec,Friday,Frank Oz,Male
814,45207,30.0,31,63.782078,Hanna,6.5,1263,4857,2011,Apr,Thursday,Joe Wright,Male
815,45215,30.0,48,63.372757,Side Effects,6.4,1323,4909,2013,Feb,Thursday,Steven Soderbergh,Male
816,45223,0.0,20,60.896147,My Super Ex-Girlfriend,4.8,442,5005,2006,Jun,Tuesday,Ivan Reitman,Male
817,45227,30.0,27,53.909751,The Five-Year Engagement,5.7,457,5310,2012,Apr,Friday,Nicholas Stoller,Male
818,45232,30.0,9,19.204929,The Replacement Killers,6.0,127,5034,1998,Feb,Friday,Antoine Fuqua,Male
819,45235,30.0,20,102.820008,Love & Other Drugs,6.6,1233,4863,2010,Nov,Monday,Edward Zwick,Male
820,45241,30.0,10,31.148328,Pride and Glory,6.3,240,5489,2008,Sep,Tuesday,Gavin O'Connor,Male
821,45243,30.0,4,15.368897,Alex & Emma,5.0,68,5101,2003,Jun,Monday,Rob Reiner,Male
822,45248,0.0,3,0.0,In Dreams,5.4,44,5193,1999,Jan,Friday,Neil Jordan,
823,45254,30.0,6,18.618284,An Unfinished Life,6.7,161,5405,2005,Sep,Friday,Lasse Hallström,Male
824,45255,30.0,37,64.352607,The Imaginarium of Doctor Parnassus,6.3,869,5014,2009,Oct,Thursday,Terry Gilliam,Male
825,45259,18.0,16,26.828365,Glory,7.4,383,4863,1989,Dec,Friday,Edward Zwick,Male
826,45263,0.0,2,0.0,The Good Thief,6.0,31,5193,2003,Apr,Thursday,Neil Jordan,
827,45271,30.0,48,0.0,Wild Card,5.4,656,4930,2015,Jan,Wednesday,Simon West,Male
828,45272,30.0,13,2.527904,Machine Gun Preacher,6.4,286,4773,2011,Sep,Friday,Marc Forster,Male
829,45281,28.0,35,186.438883,Walk the Line,7.3,718,4900,2005,Sep,Tuesday,James Mangold,Male
830,45284,0.0,16,0.0,Frost/Nixon,7.2,328,4846,2008,Oct,Wednesday,Ron Howard,Male
831,45285,30.0,18,33.013805,Confessions of a Dangerous Mind,6.6,275,5059,2002,Dec,Monday,George Clooney,Male
832,45289,0.0,4,0.0,Mumford,6.3,26,5082,1999,Sep,Friday,Lawrence Kasdan,Male
833,45293,28.0,61,201.634991,Straight Outta Compton,7.7,1355,5033,2015,Aug,Thursday,F. Gary Gray,Male
834,45294,28.0,66,333.0,Indiana Jones and the Temple of Doom,7.1,2781,4799,1984,May,Wednesday,Steven Spielberg,Male
835,45296,60.0,21,105.178561,Along Came a Spider,6.1,400,4859,2001,Apr,Friday,Lee Tamahori,Male
836,45297,29.0,19,48.902953,Florence Foster Jenkins,6.6,392,5249,2016,May,Friday,Stephen Frears,
837,45298,29.0,27,98.185582,Once Upon a Time in Mexico,6.2,594,5097,2003,Sep,Thursday,Robert Rodriguez,
838,45299,28.0,66,140.767956,Die Hard,7.5,3948,4890,1988,Jul,Friday,John McTiernan,
839,45301,28.0,57,133.346506,The Big Short,7.3,2607,4925,2015,Dec,Friday,Adam McKay,Male
840,45302,0.0,11,0.0,Taking Woodstock,6.2,127,4867,2009,Sep,Thursday,Ang Lee,Male
841,45303,28.0,7,64.445708,Miracle,7.0,159,5489,2004,Feb,Friday,Gavin O'Connor,Male
842,45304,28.0,44,102.356381,Dawn of the Dead,6.8,1016,4771,2004,Mar,Friday,Zack Snyder,Male
843,45305,35.0,14,94.728529,The Wedding Planner,5.5,427,4998,2001,Jan,Friday,Adam Shankman,Male
844,45307,21.0,24,71.44125,The Royal Tenenbaums,7.4,1286,5228,2001,Oct,Friday,Wes Anderson,Male
845,45308,30.0,45,90.259536,Identity,7.1,1061,4900,2003,Apr,Friday,James Mangold,Male
846,45309,28.0,28,134.40245,Last Vegas,6.4,799,4832,2013,Oct,Thursday,Jon Turteltaub,Male
847,45310,28.0,26,195.312802,For Your Eyes Only,6.3,490,5292,1981,Jun,Tuesday,John Glen,Male
848,45311,28.0,14,77.516304,Serendipity,6.6,521,4921,2001,Oct,Friday,Peter Chelsom,Male
849,45312,27.0,13,101.646581,Timecop,5.5,282,4935,1994,Sep,Thursday,Peter Hyams,Male
850,45313,28.0,38,60.780981,Zoolander,6.1,1337,4960,2001,Sep,Friday,Ben Stiller,Male
851,45314,28.0,37,97.59414,Safe Haven,6.9,823,5405,2013,Feb,Thursday,Lasse Hallström,Male
852,45315,28.0,18,39.514713,Hocus Pocus,6.4,471,5113,1993,Jul,Friday,Kenny Ortega,Male
853,45316,28.0,15,92.60105,No Reservations,6.1,327,5375,2007,Jul,Wednesday,Scott Hicks,Male
854,45320,28.0,22,100.654149,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,493,5519,2014,Oct,Wednesday,Miguel Arteta,Male
855,45321,28.0,36,121.147947,Pride & Prejudice,7.7,1358,4857,2005,Sep,Friday,Joe Wright,Male
856,45322,28.0,94,33.139618,Blade Runner,7.9,3509,4779,1982,Jun,Friday,Ridley Scott,Male
857,45324,28.0,41,52.597999,3 Days to Kill,6.0,883,4793,2014,Feb,Friday,McG,Male
858,45328,28.0,22,38.159905,Just My Luck,5.8,491,5132,2006,May,Friday,Donald Petrie,Male
859,45329,28.0,4,8.888143,"Mystery, Alaska",6.0,69,4948,1999,Oct,Friday,Jay Roach,Male
860,45330,28.0,14,45.236543,The Spy Next Door,5.5,345,5116,2010,Jan,Friday,Brian Levant,Male
861,45332,28.0,13,14.010832,Ghosts of Mars,4.8,296,5227,2001,Aug,Friday,John Carpenter,Male
862,45333,28.0,12,7.002261,Our Brand Is Crisis,5.8,195,5231,2015,Sep,Friday,David Gordon Green,Male
863,45335,28.0,7,5.684789,Kundun,6.8,91,4809,1997,Dec,Thursday,Martin Scorsese,Male
864,45340,27.5,25,187.5,Octopussy,6.2,527,5292,1983,Jun,Sunday,John Glen,Male
865,45341,30.0,22,219.076518,Knocked Up,6.2,1214,5047,2007,Jun,Friday,Judd Apatow,Male
866,45343,35.0,6,43.650785,Welcome Home Roscoe Jenkins,5.7,57,5338,2008,Feb,Friday,Malcolm D. Lee,Male
867,45349,27.0,18,60.527873,Kiss the Girls,6.2,345,5207,1997,Oct,Friday,Gary Fleder,Male
868,45350,27.0,44,115.22989,The Blues Brothers,7.5,1065,5217,1980,Jun,Tuesday,John Landis,Male
869,45353,27.0,28,129.0,About a Boy,6.6,607,4780,2002,Apr,Friday,Chris Weitz,
870,45354,27.0,11,56.870414,Lake Placid,5.5,247,5362,1999,Jul,Thursday,Steve Miner,Male
871,45357,30.0,16,15.395087,Anonymous,6.3,288,4803,2011,Oct,Friday,Roland Emmerich,Male
872,45358,27.0,47,20.158808,The NeverEnding Story,7.0,1002,4833,1984,Apr,Thursday,Wolfgang Petersen,Male
873,45359,27.0,39,27.200316,Dark City,7.2,828,4865,1998,Feb,Friday,Alex Proyas,Male
874,45362,27.0,3,76.0,The Newton Boys,5.9,44,5535,1998,Mar,Thursday,Richard Linklater,Male
875,45366,27.0,14,85.56431,Spy Kids: All the Time in the World,4.4,222,5097,2011,Aug,Thursday,Robert Rodriguez,
876,45369,0.0,5,4.488529,Flawless,5.9,56,4892,1999,Nov,Friday,Joel Schumacher,Male
877,45370,27.0,17,21.148829,Mindhunters,6.3,333,4958,2004,May,Friday,Renny Harlin,Male
878,45371,25.0,8,6.673422,What Just Happened,5.2,127,5037,2008,Oct,Friday,Barry Levinson,Male
879,45373,0.0,0,0.0,The Magic Flute,6.9,6,4847,2006,Sep,Thursday,Kenneth Branagh,Male
880,45375,26.0,24,110.230332,Freaky Friday,6.0,879,4955,2003,Aug,Sunday,Mark Waters,Male
881,45376,26.0,38,109.449237,The 40 Year Old Virgin,6.2,1983,5047,2005,Aug,Thursday,Judd Apatow,Male
882,45377,25.0,31,289.317794,Shakespeare in Love,6.8,796,5157,1998,Dec,Friday,John Madden,
883,45379,15.0,5,201.957688,Kindergarten Cop,5.8,628,5005,1990,Dec,Friday,Ivan Reitman,Male
884,45380,27.0,41,101.624843,Pineapple Express,6.6,1148,5231,2008,Aug,Wednesday,David Gordon Green,Male
885,45381,26.0,21,65.705772,Ever After: A Cinderella Story,6.8,399,5039,1998,Jul,Friday,Andy Tennant,Male
886,45383,26.0,24,61.489265,Flatliners,6.3,404,4892,1990,Aug,Thursday,Joel Schumacher,Male
887,45385,26.0,8,57.891803,Red Eye,6.2,455,5307,2005,Aug,Thursday,Wes Craven,Male
888,45386,26.0,37,90.426405,Final Destination 2,5.9,1023,5262,2003,Jan,Friday,David R. Ellis,Male
889,45387,26.0,39,71.868327,"O Brother, Where Art Thou?",7.3,1112,5135,2000,Aug,Wednesday,Joel Coen,
890,45389,25.0,31,86.175291,Pain & Gain,6.1,1573,4788,2013,Apr,Thursday,Michael Bay,Male
891,45390,0.0,15,0.0,In Good Company,5.9,194,4924,2004,Dec,Wednesday,Paul Weitz,Male
892,45392,26.0,10,0.0,Silverado,7.1,146,5082,1985,Jul,Wednesday,Lawrence Kasdan,Male
893,45395,56.0,21,142.044638,New Year's Eve,5.7,718,5053,2011,Dec,Thursday,Garry Marshall,Male
894,45398,30.0,3,14.0,Welcome to Mooseport,4.8,54,5132,2004,Feb,Tuesday,Donald Petrie,Male
895,45402,0.0,9,0.0,The Curse of the Jade Scorpion,6.5,165,5457,2001,Aug,Sunday,Woody Allen,Male
896,45403,26.0,5,0.0,Accidental Love,3.9,95,5123,2015,Feb,Tuesday,David O. Russell,Male
897,45408,25.0,30,441.286195,Mrs. Doubtfire,7.0,1591,4885,1993,Nov,Wednesday,Chris Columbus,Male
898,45409,25.0,49,412.8,Rain Man,7.6,1709,5037,1988,Dec,Sunday,Barry Levinson,Male
899,45410,33.0,50,269.958228,Gran Torino,7.8,3086,5087,2008,Dec,Tuesday,Clint Eastwood,Male
900,45411,25.1,10,29.506464,W.,6.1,143,4839,2008,Oct,Friday,Oliver Stone,Male
901,45415,22.0,104,321.365567,Schindler's List,8.3,4329,4799,1993,Nov,Monday,Steven Spielberg,Male
902,45417,28.0,20,8.555008,The Fifth Estate,5.7,364,4872,2013,Oct,Friday,Bill Condon,Male
903,45418,0.0,22,181.466833,Scooby-Doo 2: Monsters Unleashed,5.4,500,4913,2004,Mar,Wednesday,Raja Gosnell,Male
904,45421,0.0,7,0.0,The Face of an Angel,4.7,64,5549,2014,Sep,Saturday,Michael Winterbottom,Male
905,45425,25.0,38,76.270454,The Untouchables,7.6,1384,4967,1987,Jun,Tuesday,Brian De Palma,Male
906,45426,25.0,53,171.6,No Country for Old Men,7.7,3003,5135,2007,Nov,Thursday,Joel Coen,
907,45427,25.0,28,153.997819,Ride Along,6.1,853,4894,2014,Jan,Tuesday,Tim Story,Male
908,45429,25.0,28,152.500343,Chocolat,6.8,951,5405,2000,Dec,Thursday,Lasse Hallström,Male
909,45431,25.0,14,119.772232,Parental Guidance,5.7,210,5203,2012,Dec,Tuesday,Andy Fickman,Male
910,45432,25.0,38,147.78044,No Strings Attached,6.1,1331,5005,2011,Jan,Friday,Ivan Reitman,Male
911,45434,25.0,19,91.03676,Romeo Must Die,6.0,330,5061,2000,Mar,Monday,Andrzej Bartkowiak,Male
912,45435,2.8,25,60.92298,The Omen,7.2,476,4866,1976,Jun,Sunday,Richard Donner,Male
913,45437,25.0,26,99.357138,The Lucky One,6.8,946,5375,2012,Apr,Thursday,Scott Hicks,Male
914,45439,25.0,34,116.766556,Finding Neverland,7.2,1223,4773,2004,Oct,Sunday,Marc Forster,Male
915,45440,0.0,5,0.0,A Madea Christmas,7.0,35,5554,2013,Dec,Friday,Tyler Perry,Male
916,45443,26.0,29,90.574188,Anchorman: The Legend of Ron Burgundy,6.7,1493,4925,2004,Jul,Friday,Adam McKay,Male
917,45444,25.0,63,46.836394,GoodFellas,8.2,3128,4809,1990,Sep,Wednesday,Martin Scorsese,Male
918,45446,25.0,24,122.489822,Nanny McPhee,6.4,711,5367,2005,Oct,Friday,Kirk Jones,
919,45447,25.0,70,65.884703,Scarface,8.0,2948,4967,1983,Dec,Thursday,Brian De Palma,Male
920,45451,0.0,7,0.0,Money Talks,5.9,87,4786,1997,Aug,Friday,Brett Ratner,Male
921,45452,25.0,37,77.208711,There Will Be Blood,7.9,1537,5363,2007,Dec,Friday,Paul Thomas Anderson,Male
922,45455,25.0,6,41.604473,Undercover Brother,5.5,112,5338,2002,May,Friday,Malcolm D. Lee,Male
923,45461,25.0,53,66.980456,The Giver,6.4,1798,4880,2014,Aug,Monday,Phillip Noyce,Male
924,45465,25.0,12,56.489558,Cradle 2 the Grave,5.8,236,5061,2003,Feb,Friday,Andrzej Bartkowiak,Male
925,45466,25.0,20,41.59783,The Hours,7.0,451,5323,2002,Dec,Friday,Stephen Daldry,Male
926,45467,20.0,10,33.889159,She's the Man,6.4,671,5203,2006,Mar,Friday,Andy Fickman,Male
927,45476,25.0,19,34.942188,The Sitter,5.4,325,5231,2011,Dec,Friday,David Gordon Green,Male
928,45480,27.0,17,25.023434,Kingpin,6.7,244,5067,1996,Jul,Thursday,Bobby Farrelly,Male
929,45486,25.0,10,21.567853,He Got Game,6.7,134,5195,1998,May,Friday,Spike Lee,Male
930,45488,25.0,19,114.977104,Dear John,6.6,1262,5405,2010,Feb,Thursday,Lasse Hallström,Male
931,45492,25.0,15,17.0,Punch-Drunk Love,6.9,530,5363,2002,Oct,Friday,Paul Thomas Anderson,Male
932,45502,25.0,7,19.829957,My Soul to Take,5.2,147,5307,2010,Oct,Friday,Wes Craven,Male
933,45506,25.0,32,42.972994,Legend,6.7,973,5196,2015,Sep,Wednesday,Brian Helgeland,Male
934,45508,28.0,8,10.126458,Shark Night,4.9,132,5262,2011,Sep,Friday,David R. Ellis,Male
935,45510,25.0,14,28.831145,Draft Day,6.5,304,5005,2014,Apr,Friday,Ivan Reitman,Male
936,45512,25.0,9,15.4788,The Conspirator,6.2,137,5111,2010,Sep,Friday,Robert Redford,Male
937,45513,25.0,8,13.411957,Lords of Dogtown,7.0,210,5293,2005,Jun,Friday,Catherine Hardwicke,Female
938,45515,25.0,29,11.0,Big Trouble in Little China,7.1,705,5227,1986,May,Friday,John Carpenter,Male
939,45517,25.0,51,23.057115,Warrior,7.7,1272,5489,2011,Sep,Friday,Gavin O'Connor,Male
940,45518,28.0,8,16.9,Michael Collins,6.7,97,5193,1996,Oct,Friday,Neil Jordan,
941,45525,25.0,7,10.324441,Straw Dogs,5.5,144,5140,2011,Sep,Friday,Rod Lurie,Male
942,45526,25.0,5,11.772461,The Hoax,6.4,60,5405,2006,Oct,Saturday,Lasse Hallström,Male
943,45532,25.0,8,0.0,The World's Fastest Indian,7.3,166,4904,2005,Oct,Wednesday,Roger Donaldson,Male
944,45536,25.0,7,2.40542,BloodRayne,3.5,118,5148,2005,Oct,Saturday,Uwe Boll,Male
945,45537,25.0,20,27.603069,Carnage,7.0,738,5096,2011,Sep,Friday,Roman Polanski,Male
946,45538,25.0,4,0.0,Where the Truth Lies,5.9,66,5599,2005,Oct,Friday,Atom Egoyan,Male
947,45539,0.0,5,34.153101,Cirque du Soleil: Worlds Away,6.1,58,4774,2012,Nov,Friday,Andrew Adamson,Male
948,45541,25.0,3,2.336172,Me and Orson Welles,6.6,49,5535,2009,Nov,Wednesday,Richard Linklater,Male
949,45546,0.0,5,0.0,Love Ranch,6.0,21,5093,2010,Jun,Wednesday,Taylor Hackford,
950,45549,25.0,35,71.009334,The Counselor,5.0,712,4779,2013,Oct,Friday,Ridley Scott,Male
951,45554,14.0,14,34.67072,Dangerous Liaisons,7.0,257,5249,1988,Dec,Friday,Stephen Frears,
952,45558,24.0,35,172.363301,Scream 2,6.1,840,5307,1997,Dec,Tuesday,Wes Craven,Male
953,45559,25.0,15,1.397284,Jane Got a Gun,5.4,285,5489,2016,Jan,Friday,Gavin O'Connor,Male
954,45560,24.0,15,70.181428,Think Like a Man Too,6.4,225,4894,2014,Jun,Friday,Tim Story,Male
955,45563,24.0,24,87.055349,Old School,6.6,541,4993,2003,Feb,Friday,Todd Phillips,Male
956,45564,24.0,16,41.895491,The Fisher King,7.2,341,5014,1991,Sep,Monday,Terry Gilliam,Male
957,45567,24.0,27,42.105111,Zack and Miri Make a Porno,6.1,721,5369,2008,Sep,Thursday,Kevin Smith,Male
958,45571,40.0,10,0.0,"Girl, Interrupted",7.6,721,4900,1999,Dec,Tuesday,James Mangold,Male
959,45572,17.0,7,16.980098,Win a Date with Tad Hamilton!,5.5,160,5035,2004,Jan,Friday,Robert Luketic,Male
960,45573,24.0,6,16.290976,Muppets from Space,5.8,92,5105,1999,Jul,Wednesday,Tim Hill,Male
961,45574,24.0,2,21.049053,The Wiz,5.9,58,5615,1978,Oct,Tuesday,Sidney Lumet,
962,45575,24.0,3,12.37241,Ready to Rumble,4.7,49,5115,2000,Apr,Friday,Brian Robbins,Male
963,45586,23.0,23,185.991646,The Waterboy,5.9,512,4917,1998,Nov,Friday,Frank Coraci,Male
964,45588,19.0,33,141.407024,Bad Boys,6.5,1699,4788,1995,Apr,Friday,Michael Bay,Male
965,45589,23.0,27,86.930411,The Naked Gun 2½: The Smell of Fear,6.6,546,5253,1991,Jun,Friday,David Zucker,Male
966,45591,12.5,20,75.993061,The Ides of March,6.5,910,5059,2011,Sep,Saturday,George Clooney,Male
967,45597,23.0,8,18.653615,Anywhere But Here,5.9,66,5162,1999,Nov,Friday,Wayne Wang,
968,45599,23.0,26,33.372606,Haywire,5.6,505,4909,2011,Nov,Sunday,Steven Soderbergh,Male
969,45603,23.0,6,10.827816,The End of the Affair,6.6,55,5193,1999,Dec,Friday,Neil Jordan,
970,45608,23.0,5,9.366227,Cheri,5.9,56,5249,2009,Feb,Tuesday,Stephen Frears,
971,45609,23.0,6,16.123851,Vanity Fair,5.5,73,5628,2004,Sep,Wednesday,Mira Nair,Female
972,45615,23.0,57,369.884651,There's Something About Mary,6.5,1590,5067,1998,Jul,Wednesday,Bobby Farrelly,Male
973,45618,22.0,20,147.880543,The Game Plan,6.0,428,5203,2007,Sep,Friday,Andy Fickman,Male
974,45619,24.0,17,182.016617,The Bridges of Madison County,7.3,385,5087,1995,May,Sunday,Clint Eastwood,Male
975,45622,22.0,27,88.880821,The Hundred-Foot Journey,7.3,508,5405,2014,Aug,Wednesday,Lasse Hallström,Male
976,45628,22.0,17,35.424826,The Informant!,6.0,301,4909,2009,Sep,Friday,Steven Soderbergh,Male
977,45633,22.0,12,19.351569,Saving Silverman,5.4,154,4964,2001,Feb,Friday,Dennis Dugan,Male
978,45635,0.0,3,0.0,Summer of Sam,6.3,112,5195,1999,Jul,Friday,Spike Lee,Male
979,45636,22.0,21,33.788161,Jay and Silent Bob Strike Back,6.4,480,5369,2001,Aug,Wednesday,Kevin Smith,Male
